1,594;1,83;1,896;2,166;2,522;2,775;3,305;3,638;4,131;4,377;4,422;4,573;4,821
1,467;1,843;1,882;2,197;2,387;2,719;3,275;3,571;4,155;4,377;4,397;4,592;4,802
1,57;1,83;2,092;2,354;2,719;3,054;3,571;3,917;4,155;4,356;4,573;4,753;4,992
1,617;1,83;2,151;2,354;2,775;3,054;3,617;3,817;4,155;4,377;4,616;4,779;4,992
1,547;1,882;2,092;2,37;2,775;3,275;3,593;3,894;4,094;4,356;4,573;4,753;5,021
1,423;1,869;2,151;2,37;2,775;3,275;3,593;3,838;4,131;4,377;4,664;4,753;5,021
1,434;1,882;2,092;2,338;2,756;3,033;3,555;3,876;4,155;4,356;4,616;4,779;4,992
1,513;1,83;2,181;2,37;2,756;3,275;3,593;3,876;4,131;4,377;4,639;4,753;4,992
1,434;1,869;2,151;2,37;2,7;3,275;3,593;3,856;4,155;4,356;4,616;4,821;4,992
1,605;1,856;2,181;2,37;2,719;3,275;3,571;3,876;4,155;4,377;4,616;4,779;5,021
1,559;1,896;2,122;2,37;2,756;3,275;3,617;3,856;4,113;4,397;4,616;4,802;5,046
1,594;1,869;2,181;2,387;2,775;3,275;3,571;3,876;4,174;4,356;4,616;4,802;5,046
1,641;1,817;2,122;2,42;2,7;3,054;3,617;3,817;4,131;4,377;4,592;4,779;5,046
1,582;1,869;2,151;2,436;2,719;3,275;3,555;3,838;4,174;4,397;4,616;4,821;5,021
1,423;1,896;2,122;2,47;2,756;3,275;3,617;3,856;4,174;4,397;4,552;4,802;5,046
1,423;1,83;2,136;2,487;2,756;3,275;3,657;3,817;4,193;4,356;4,592;4,802;4,992
1,57;1,817;2,092;2,487;2,738;3,275;3,617;3,856;4,193;4,377;4,592;4,802;4,992
1,547;1,869;2,092;2,487;2,775;3,054;3,638;3,876;4,174;4,377;4,592;4,779;5,021
1,629;1,791;2,107;2,487;2,775;3,275;3,617;3,838;4,193;4,377;4,573;4,779;5,021
