2,092;2,274;2,592;2,891;3,402;3,697;3,977;4,174;4,334;4,53;4,708;4,92;5,021
2,034;2,274;2,609;2,911;3,465;3,697;3,977;4,113;4,356;4,639;4,708;4,92;5,021
2,034;2,274;2,609;2,872;3,446;3,697;3,959;4,193;4,315;4,502;4,708;4,92;5,021
1,978;2,29;2,609;2,971;3,402;3,737;3,959;4,174;4,334;4,552;4,683;4,92;5,046
1,923;2,306;2,592;2,971;3,446;3,697;3,995;4,131;4,356;4,552;4,729;4,898;5,07
1,923;2,274;2,592;2,951;3,373;3,737;3,934;4,193;4,334;4,482;4,729;4,898;5,07
1,896;2,274;2,574;2,951;3,421;3,716;3,959;4,155;4,315;4,53;4,729;4,92;5,046
1,882;2,306;2,592;2,872;3,465;3,716;3,934;4,155;4,356;4,502;4,683;4,92;5,021
1,909;2,306;2,556;2,891;3,402;3,716;3,934;4,193;4,356;4,552;4,708;4,872;5,021
1,896;2,29;2,539;2,891;3,465;3,737;3,934;4,155;4,356;4,502;4,708;4,898;5,021
1,978;2,29;2,574;2,931;3,348;3,716;3,917;4,174;4,334;4,573;4,729;4,872;5,07
2,006;2,29;2,574;2,931;3,465;3,716;3,934;4,174;4,334;4,502;4,729;4,898;5,046
2,049;2,274;2,609;2,931;3,348;3,716;3,977;4,131;4,356;4,53;4,708;4,872;5,07
2,063;2,274;2,574;2,951;3,421;3,697;3,934;4,174;4,334;4,502;4,708;4,898;5,07
2,078;2,274;2,592;2,852;3,446;3,716;3,934;4,174;4,356;4,502;4,779;4,92;5,046
2,078;2,29;2,574;2,833;3,402;3,697;3,977;4,131;4,315;4,53;4,753;4,898;5,07
2,049;2,306;2,592;2,931;3,465;3,737;3,917;4,174;4,356;4,552;4,708;4,92;5,046
2,034;2,306;2,609;2,931;3,402;3,737;3,959;4,131;4,356;4,573;4,708;4,92;5,07
1,992;2,212;2,574;2,931;3,465;3,716;3,959;4,113;4,356;4,53;4,708;4,92;5,097
1,95;2,227;2,592;2,872;3,348;3,716;3,959;4,174;4,356;4,502;4,708;4,945;5,07
1,95;2,227;2,609;2,872;3,446;3,697;3,934;4,131;4,356;4,53;4,729;4,92;5,07
1,882;2,322;2,592;2,872;3,373;3,697;3,977;4,155;4,334;4,552;4,729;4,898;5,07
