570;592;607;620;638;651;666;682;695;705;722;730;736
568;581;603;619;635;651;664;680;694;705;721;730;738
570;588;603;618;636;651;663;680;693;707;719;733;739
569;593;604;621;634;652;665;682;691;708;718;730;738
568;581;600;618;634;653;667;679;691;708;720;732;737
569;586;602;621;633;654;665;681;693;704;721;731;736
567;598;605;619;632;653;663;678;695;705;720;730;736
564;578;601;620;634;651;665;681;696;707;719;731;736
568;584;601;620;631;650;667;679;694;707;718;728;736
571;596;607;618;634;651;666;681;692;706;716;731;737
571;588;604;619;636;653;664;679;695;705;720;728;737
570;582;604;621;637;652;664;680;696;707;720;731;740
568;587;606;615;637;652;663;680;695;709;717;729;740
566;592;602;620;634;649;662;680;693;709;720;732;740
565;586;598;619;634;650;663;680;695;706;719;730;740
567;581;602;619;633;651;664;679;697;705;721;729;739
569;585;601;617;638;653;666;682;694;708;720;730;738
571;592;599;622;636;654;666;678;693;709;719;727;738
572;590;601;618;637;653;665;681;695;709;720;731;738
571;578;602;621;635;650;665;680;696;708;719;728;739
571;586;599;620;636;650;664;681;694;705;722;731;739
571;592;602;620;633;650;663;680;693;707;720;730;739
571;588;603;621;635;650;666;681;695;709;719;729;739
570;580;601;620;634;651;667;681;696;710;722;730;739
567;584;605;621;636;653;666;681;697;707;720;728;738
566;592;606;621;635;654;664;680;696;704;720;731;735
568;591;602;621;638;653;666;682;693;705;722;729;737
568;581;606;620;636;653;668;680;693;707;720;729;738
569;584;605;621;637;653;666;683;695;709;718;733;739
566;587;601;620;636;650;665;680;695;708;721;731;738
565;590;604;620;638;649;666;684;696;706;719;730;735
567;585;602;620;638;650;668;679;696;704;720;733;737
568;580;602;618;639;650;666;682;693;705;721;732;739
568;587;606;622;637;650;667;679;692;706;718;730;740
567;593;603;616;636;651;667;681;693;707;721;731;736
564;591;604;622;634;650;665;679;695;708;719;732;737
565;585;606;618;636;649;668;681;694;706;718;731;738
566;582;602;621;637;650;664;679;695;703;721;729;739
566;588;605;620;637;650;666;681;695;705;721;732;738
566;590;606;621;634;649;663;681;696;706;718;732;735
566;585;604;618;634;651;665;678;696;704;718;730;734
567;579;608;622;638;651;665;681;696;704;720;732;736
567;580;604;619;635;652;663;682;697;707;720;733;736
567;586;607;619;634;652;665;679;696;704;719;730;736
566;591;607;623;632;652;663;681;697;707;719;732;736
565;588;605;618;635;653;663;682;696;705;718;731;737
565;579;609;620;635;653;665;681;696;707;717;730;737
565;582;605;619;635;651;665;678;696;707;717;733;736
569;589;608;622;635;651;664;680;696;705;718;731;736
568;589;606;616;634;650;663;682;696;708;721;731;736
566;587;605;621;637;649;665;681;694;706;721;733;736
567;581;608;619;635;649;668;679;693;708;721;730;736
569;582;602;618;637;649;668;680;691;706;720;734;735
567;589;604;619;634;651;669;682;689;708;718;730;735
565;590;600;621;636;652;668;683;691;705;720;732;737
567;586;602;618;635;651;669;681;691;705;720;729;739
567;578;605;620;638;651;667;680;693;707;718;732;740
564;582;601;619;636;650;667;681;695;704;717;731;740
566;590;607;616;638;649;665;683;694;707;721;731;740
568;592;601;620;637;653;665;680;693;707;721;733;741
566;585;603;617;638;654;664;680;691;704;719;731;740
567;581;606;618;633;654;665;682;692;706;717;733;739
569;586;604;621;635;655;666;680;692;708;721;732;737
568;591;606;616;635;655;666;683;693;709;722;731;736
568;591;604;618;634;654;668;682;696;708;721;733;735
569;589;601;620;631;654;667;684;696;706;719;730;738
568;584;605;620;633;653;669;682;697;704;719;733;738
566;582;607;621;632;650;667;683;696;705;722;731;736
569;587;605;621;632;649;668;682;696;706;719;732;735
569;591;607;620;634;652;668;683;696;707;719;731;738
566;590;606;622;630;652;668;682;696;707;723;732;737
564;584;601;620;634;652;669;684;696;706;720;732;734
567;579;603;619;634;653;668;681;695;705;721;731;737
569;583;603;618;632;652;668;683;691;704;720;731;738
569;591;601;616;633;651;667;682;692;704;720;730;739
570;588;604;618;635;648;668;682;695;704;720;731;738
568;581;601;617;633;648;668;683;693;705;719;732;737
567;580;601;618;632;648;667;681;692;705;720;730;737
565;589;601;618;633;649;665;684;689;707;720;733;737
567;592;600;619;635;652;664;682;693;707;720;730;737
568;588;603;620;635;652;665;684;694;708;718;732;737
568;581;599;621;634;649;668;682;693;705;721;733;738
568;584;602;623;631;649;668;683;691;706;719;731;738
569;590;601;622;633;650;665;683;689;707;720;733;738
572;592;600;621;634;650;667;682;691;704;721;730;739
569;587;606;619;635;653;669;683;694;707;720;733;739
566;578;605;618;632;653;667;682;695;706;718;730;738
566;585;607;622;634;650;668;684;696;706;721;733;738
568;589;607;621;635;650;669;682;695;708;722;731;738
568;588;604;618;633;648;667;684;695;706;721;732;739
567;582;606;619;636;647;666;681;695;706;720;732;739
569;583;606;623;635;649;668;683;693;708;719;732;738
572;587;602;621;634;649;667;681;693;710;718;732;738
571;587;603;620;635;648;666;683;693;707;721;732;737
568;588;603;618;634;650;668;682;692;706;721;732;734
566;581;601;617;634;650;667;684;693;708;718;731;734
568;578;605;617;637;649;664;682;692;709;719;731;737
569;587;604;619;632;650;668;684;692;708;720;730;738
569;590;605;621;634;651;666;682;693;704;717;729;735
569;588;606;620;636;650;667;684;691;706;720;731;737
