576;592;609;626;644;658;674;686;697;709;721;732;740
566;591;606;627;644;657;673;687;700;707;720;730;739
576;586;606;627;642;656;671;686;697;709;721;732;737
570;592;608;627;645;659;673;684;700;706;723;734;740
572;591;608;627;643;659;673;683;701;708;723;734;741
572;585;607;626;644;657;670;684;698;708;723;732;738
570;589;606;625;644;660;672;687;697;706;722;733;739
574;591;606;626;644;657;672;688;698;708;721;734;740
569;585;608;625;644;658;671;687;700;707;719;732;741
573;584;609;626;643;658;671;685;700;710;719;735;738
569;589;611;626;644;658;669;684;700;707;721;735;739
574;589;611;627;643;657;669;684;700;709;723;732;740
568;583;610;627;646;658;669;686;699;711;724;734;737
576;588;609;627;643;657;670;686;698;709;723;736;738
564;590;608;627;646;658;670;686;698;707;722;733;739
577;583;607;626;643;658;670;687;697;708;720;734;739
565;588;607;625;645;658;670;685;696;711;720;735;736
573;590;607;625;643;659;670;686;695;710;723;732;736
566;585;607;624;646;658;670;685;696;709;723;734;740
576;591;610;626;643;657;670;685;699;707;722;734;740
566;593;612;628;644;659;671;686;699;706;720;732;737
576;587;612;628;643;657;671;686;700;710;718;734;736
568;592;611;627;642;659;671;685;699;710;719;732;736
574;589;606;626;644;658;672;686;699;709;721;735;738
570;583;607;625;642;659;673;686;698;707;722;731;739
571;592;609;626;641;657;673;686;695;707;720;735;740
572;586;611;629;644;659;674;686;696;711;720;732;739
568;592;610;628;642;657;675;686;696;710;719;734;738
576;594;609;626;640;659;674;685;697;708;717;734;740
565;587;609;626;644;657;674;685;698;709;721;733;741
576;589;609;629;642;659;672;685;699;711;721;735;738
568;591;610;627;641;658;672;685;699;708;720;733;740
571;587;610;626;643;659;671;685;698;707;719;734;741
575;589;610;628;640;657;672;686;696;710;722;734;739
567;594;609;627;641;660;673;684;695;711;721;732;741
576;589;606;624;641;658;674;681;698;710;719;733;740
567;591;606;627;639;658;675;682;699;708;722;734;739
573;596;607;626;642;660;674;684;698;710;719;733;740
571;589;607;625;641;659;672;686;697;711;722;733;739
567;591;606;624;639;658;672;687;695;710;720;734;741
572;595;606;628;639;656;671;683;695;708;722;733;738
568;588;607;629;642;657;672;685;697;711;722;732;739
568;593;609;628;642;660;673;686;699;711;718;734;740
573;595;609;626;641;660;674;685;700;709;722;732;739
566;588;608;625;640;660;674;684;699;710;722;732;740
575;594;608;624;643;659;674;686;699;711;721;733;738
567;591;609;625;644;658;674;684;698;708;720;731;741
571;586;610;628;641;657;672;684;696;711;723;734;738
572;594;610;627;640;659;671;686;696;710;724;732;741
568;593;606;626;643;660;671;682;699;707;722;734;739
574;587;605;625;643;659;675;684;700;710;720;733;739
569;595;608;628;642;658;674;683;699;710;722;731;740
572;593;610;628;640;657;671;683;697;708;723;734;737
571;590;609;626;643;657;670;683;698;706;722;732;740
569;596;608;623;643;657;673;682;700;707;719;731;739
574;592;609;623;643;657;674;683;700;709;723;734;739
566;590;611;626;641;656;672;681;698;710;724;732;741
574;594;611;626;644;657;673;684;697;710;722;732;738
568;589;608;625;644;657;673;683;696;710;720;734;741
573;589;605;624;643;657;670;682;696;711;723;732;738
570;596;607;622;642;659;672;685;696;710;722;734;741
568;588;609;622;640;660;673;684;697;710;720;732;739
575;589;611;622;642;660;670;683;696;710;724;734;740
565;595;609;623;643;660;673;685;697;709;721;732;740
574;587;606;624;643;658;673;685;698;709;720;734;739
573;590;605;624;642;657;670;682;699;709;723;733;741
563;592;608;623;643;658;673;685;700;709;722;734;739
575;586;607;623;643;660;674;686;699;708;719;733;741
571;592;606;623;641;660;673;683;699;708;724;734;739
566;585;609;625;643;659;672;685;697;708;721;732;740
572;587;609;624;640;659;671;686;696;708;723;733;741
569;591;607;624;644;657;674;683;696;708;722;732;740
570;587;605;623;643;657;675;686;696;707;721;732;740
575;595;607;625;642;658;675;686;697;707;723;731;736
565;590;606;626;645;660;672;687;699;710;722;732;739
570;592;605;626;644;660;671;684;699;709;723;732;737
576;595;608;627;644;661;672;682;700;706;722;731;739
566;588;609;624;645;661;674;682;700;707;723;732;736
571;594;608;625;644;660;674;683;698;709;722;732;739
571;591;608;626;642;661;673;683;696;707;724;733;737
568;586;609;627;643;661;673;683;699;708;722;734;740
575;594;608;626;645;661;670;684;699;709;724;731;737
566;590;606;624;644;661;669;684;699;706;721;731;740
568;591;609;627;642;660;669;683;696;710;725;734;740
575;593;608;628;641;659;671;684;696;710;722;733;738
567;584;606;628;644;657;673;684;699;708;725;732;741
574;594;607;628;645;656;673;683;697;707;722;731;740
570;589;606;628;644;656;674;684;696;706;723;732;738
564;590;605;628;642;657;672;683;697;707;723;734;739
572;591;607;626;645;658;670;683;695;707;721;734;740
565;584;607;625;645;660;671;684;697;707;724;734;737
572;594;606;624;644;659;673;684;694;707;722;734;739
575;586;607;624;643;656;671;684;698;709;723;732;741
567;592;608;625;641;658;669;683;696;709;722;730;739
569;592;607;624;640;660;672;681;695;709;721;732;739
573;585;606;625;639;657;673;682;698;711;722;734;742
568;592;608;625;640;658;671;685;696;709;720;734;739
567;587;609;622;639;660;669;685;694;706;721;733;739
570;586;606;622;638;657;669;685;693;705;722;732;740
571;595;605;625;639;659;672;685;697;706;721;730;741
