0,329;0,375;0,416;0,452;0,486;0,517;0,543;0,571;0,592;0,617;0,636;0,651;0,666
0,327;0,372;0,418;0,452;0,489;0,519;0,543;0,571;0,579;0,617;0,633;0,653;0,669
0,329;0,379;0,415;0,452;0,486;0,519;0,545;0,57;0,6;0,617;0,635;0,654;0,668
0,328;0,382;0,417;0,453;0,489;0,517;0,547;0,569;0,61;0,616;0,635;0,65;0,666
0,328;0,372;0,418;0,452;0,486;0,517;0,544;0,568;0,579;0,617;0,636;0,652;0,67
0,328;0,373;0,415;0,452;0,486;0,516;0,543;0,568;0,591;0,616;0,637;0,653;0,668
0,326;0,379;0,418;0,451;0,487;0,517;0,544;0,568;0,615;0,616;0,635;0,65;0,668
0,328;0,373;0,415;0,452;0,487;0,517;0,547;0,568;0,584;0,617;0,637;0,653;0,669
0,33;0,375;0,417;0,454;0,486;0,517;0,545;0,568;0,591;0,617;0,632;0,653;0,668
0,329;0,381;0,415;0,453;0,488;0,519;0,543;0,568;0,613;0,616;0,634;0,651;0,669
0,328;0,373;0,415;0,453;0,49;0,519;0,544;0,568;0,584;0,617;0,635;0,653;0,668
0,328;0,373;0,417;0,452;0,487;0,518;0,547;0,567;0,588;0,618;0,631;0,654;0,668
0,327;0,379;0,414;0,451;0,486;0,519;0,547;0,568;0,615;0,617;0,635;0,651;0,669
0,327;0,374;0,417;0,453;0,487;0,518;0,549;0,57;0,585;0,618;0,635;0,655;0,667
0,329;0,375;0,415;0,452;0,489;0,517;0,546;0,571;0,586;0,617;0,63;0,653;0,669
0,326;0,379;0,418;0,453;0,488;0,517;0,545;0,571;0,614;0,618;0,633;0,653;0,667
0,327;0,378;0,416;0,453;0,486;0,518;0,544;0,571;0,595;0,617;0,635;0,654;0,67
0,327;0,371;0,417;0,453;0,487;0,519;0,544;0,57;0,582;0,617;0,632;0,652;0,666
0,325;0,379;0,415;0,454;0,489;0,52;0,546;0,568;0,612;0,617;0,631;0,654;0,669
0,327;0,377;0,418;0,453;0,49;0,519;0,545;0,568;0,596;0,617;0,635;0,65;0,666
0,33;0,375;0,416;0,454;0,487;0,516;0,548;0,571;0,584;0,617;0,634;0,654;0,668
0,33;0,382;0,419;0,453;0,488;0,517;0,545;0,572;0,614;0,618;0,631;0,651;0,666
0,329;0,371;0,415;0,452;0,489;0,519;0,546;0,572;0,587;0,617;0,634;0,652;0,668
0,327;0,38;0,419;0,454;0,49;0,516;0,542;0,571;0,599;0,616;0,634;0,65;0,666
0,329;0,377;0,414;0,452;0,487;0,518;0,543;0,569;0,603;0,617;0,632;0,652;0,667
0,33;0,378;0,419;0,454;0,49;0,519;0,544;0,567;0,587;0,617;0,634;0,65;0,667
0,33;0,379;0,416;0,451;0,489;0,516;0,543;0,567;0,612;0,617;0,634;0,652;0,666
0,329;0,373;0,42;0,453;0,488;0,516;0,546;0,569;0,586;0,617;0,631;0,652;0,667
0,328;0,38;0,416;0,452;0,488;0,518;0,546;0,571;0,601;0,617;0,635;0,651;0,668
0,331;0,379;0,419;0,452;0,49;0,519;0,545;0,572;0,601;0,616;0,632;0,651;0,666
0,331;0,379;0,417;0,454;0,486;0,516;0,547;0,57;0,59;0,615;0,634;0,65;0,669
0,33;0,378;0,42;0,452;0,49;0,517;0,543;0,569;0,609;0,615;0,633;0,652;0,667
0,326;0,377;0,416;0,453;0,488;0,517;0,543;0,57;0,585;0,616;0,632;0,648;0,666
0,329;0,381;0,419;0,454;0,488;0,518;0,544;0,571;0,611;0,617;0,635;0,652;0,668
0,33;0,375;0,417;0,453;0,489;0,519;0,543;0,57;0,588;0,616;0,632;0,651;0,667
0,328;0,378;0,419;0,454;0,491;0,519;0,546;0,567;0,601;0,615;0,634;0,65;0,667
0,325;0,375;0,419;0,453;0,488;0,519;0,548;0,57;0,598;0,615;0,634;0,651;0,67
0,33;0,382;0,418;0,455;0,491;0,519;0,544;0,571;0,591;0,618;0,634;0,651;0,668
0,33;0,374;0,421;0,454;0,491;0,516;0,545;0,569;0,608;0,616;0,634;0,653;0,666
0,329;0,379;0,419;0,456;0,489;0,515;0,545;0,569;0,584;0,615;0,632;0,653;0,669
0,326;0,376;0,419;0,456;0,488;0,517;0,546;0,574;0,607;0,614;0,635;0,652;0,67
0,329;0,38;0,418;0,455;0,491;0,519;0,547;0,573;0,583;0,617;0,633;0,654;0,667
0,33;0,384;0,418;0,457;0,487;0,519;0,543;0,571;0,613;0,617;0,635;0,653;0,668
0,331;0,378;0,42;0,454;0,489;0,517;0,544;0,572;0,582;0,615;0,633;0,652;0,67
0,326;0,381;0,416;0,456;0,489;0,518;0,547;0,571;0,607;0,615;0,633;0,653;0,668
0,328;0,379;0,419;0,457;0,489;0,52;0,544;0,57;0,586;0,617;0,635;0,654;0,669
0,329;0,382;0,416;0,454;0,487;0,518;0,544;0,573;0,603;0,617;0,633;0,652;0,671
0,329;0,374;0,419;0,456;0,491;0,517;0,545;0,573;0,595;0,614;0,636;0,653;0,669
0,327;0,379;0,416;0,457;0,488;0,519;0,545;0,568;0,586;0,616;0,634;0,654;0,669
0,329;0,375;0,419;0,454;0,489;0,52;0,546;0,571;0,611;0,617;0,633;0,652;0,671
0,33;0,379;0,418;0,456;0,489;0,518;0,543;0,574;0,583;0,615;0,634;0,653;0,669
0,332;0,377;0,418;0,455;0,491;0,517;0,543;0,57;0,611;0,617;0,633;0,653;0,668
0,329;0,372;0,419;0,453;0,487;0,519;0,545;0,567;0,585;0,616;0,634;0,652;0,671
0,329;0,378;0,416;0,455;0,492;0,52;0,546;0,57;0,607;0,615;0,631;0,652;0,671
0,333;0,375;0,419;0,455;0,491;0,519;0,547;0,57;0,593;0,618;0,635;0,653;0,668
0,33;0,378;0,416;0,453;0,489;0,516;0,546;0,569;0,6;0,617;0,632;0,652;0,671
0,33;0,374;0,417;0,455;0,491;0,516;0,544;0,572;0,595;0,616;0,636;0,652;0,671
0,331;0,379;0,418;0,457;0,49;0,518;0,544;0,569;0,597;0,617;0,634;0,654;0,669
0,332;0,373;0,416;0,456;0,489;0,519;0,544;0,567;0,597;0,616;0,634;0,653;0,671
0,331;0,378;0,419;0,455;0,489;0,521;0,543;0,571;0,599;0,615;0,635;0,652;0,669
0,327;0,374;0,417;0,457;0,49;0,522;0,547;0,569;0,595;0,618;0,634;0,653;0,667
0,332;0,383;0,416;0,454;0,488;0,522;0,547;0,571;0,602;0,616;0,634;0,652;0,671
0,329;0,372;0,418;0,455;0,491;0,521;0,546;0,572;0,598;0,614;0,635;0,654;0,669
0,326;0,377;0,416;0,456;0,489;0,521;0,545;0,569;0,601;0,618;0,631;0,653;0,669
