0,399;0,435;0,472;0,506;0,533;0,56;0,581;0,6;0,621;0,634;0,655;0,662;0,681
0,402;0,434;0,473;0,506;0,537;0,56;0,586;0,603;0,62;0,636;0,654;0,661;0,681
0,398;0,436;0,473;0,506;0,536;0,559;0,584;0,604;0,618;0,635;0,651;0,663;0,68
0,399;0,436;0,472;0,507;0,534;0,561;0,581;0,603;0,62;0,637;0,654;0,663;0,681
0,399;0,434;0,474;0,507;0,536;0,558;0,582;0,599;0,619;0,635;0,655;0,66;0,682
0,398;0,435;0,471;0,506;0,534;0,562;0,581;0,6;0,622;0,636;0,652;0,663;0,68
0,395;0,435;0,472;0,505;0,535;0,559;0,584;0,601;0,619;0,635;0,654;0,666;0,682
0,395;0,437;0,473;0,508;0,537;0,559;0,583;0,603;0,62;0,638;0,655;0,665;0,681
0,398;0,437;0,47;0,51;0,536;0,561;0,579;0,604;0,618;0,636;0,652;0,669;0,681
0,401;0,439;0,472;0,508;0,537;0,559;0,582;0,604;0,62;0,635;0,651;0,661;0,682
0,398;0,437;0,472;0,506;0,533;0,557;0,583;0,6;0,621;0,637;0,655;0,663;0,68
0,395;0,434;0,47;0,506;0,535;0,558;0,58;0,6;0,619;0,635;0,655;0,661;0,681
0,397;0,437;0,473;0,504;0,537;0,559;0,58;0,599;0,62;0,636;0,654;0,692;0,681
0,4;0,438;0,47;0,506;0,535;0,555;0,577;0,6;0,618;0,638;0,652;0,685;0,679
0,395;0,436;0,47;0,509;0,536;0,56;0,583;0,602;0,621;0,635;0,651;0,671;0,68
0,396;0,435;0,472;0,507;0,538;0,558;0,581;0,604;0,621;0,635;0,654;0,661;0,68
0,397;0,437;0,472;0,504;0,538;0,557;0,582;0,604;0,621;0,638;0,655;0,663;0,679
0,398;0,437;0,47;0,505;0,535;0,558;0,579;0,599;0,618;0,635;0,653;0,662;0,679
0,395;0,437;0,473;0,505;0,534;0,559;0,582;0,598;0,62;0,634;0,652;0,662;0,68
0,397;0,438;0,475;0,506;0,536;0,552;0,582;0,597;0,62;0,636;0,654;0,666;0,68
0,397;0,436;0,475;0,508;0,539;0,558;0,582;0,597;0,62;0,636;0,655;0,664;0,68
0,397;0,434;0,474;0,504;0,537;0,558;0,582;0,598;0,62;0,634;0,653;0,666;0,679
0,394;0,434;0,471;0,506;0,535;0,558;0,579;0,598;0,616;0,638;0,653;0,666;0,68
0,396;0,435;0,471;0,509;0,533;0,56;0,582;0,601;0,62;0,636;0,655;0,665;0,68
0,397;0,436;0,471;0,505;0,532;0,559;0,583;0,601;0,617;0,634;0,653;0,665;0,679
