0,399;0,433;0,469;0,5;0,523;0,55;0,571;0,587;0,608;0,631;0,645;0,658;0,67
0,398;0,434;0,469;0,496;0,524;0,549;0,57;0,586;0,606;0,631;0,647;0,659;0,672
0,397;0,434;0,467;0,498;0,519;0,545;0,573;0,587;0,606;0,631;0,644;0,659;0,67
0,398;0,434;0,467;0,499;0,52;0,547;0,57;0,586;0,607;0,632;0,645;0,66;0,672
0,4;0,437;0,469;0,496;0,523;0,548;0,572;0,587;0,608;0,632;0,647;0,66;0,673
0,4;0,433;0,468;0,495;0,522;0,547;0,569;0,59;0,608;0,631;0,645;0,659;0,668
0,4;0,433;0,47;0,495;0,518;0,548;0,569;0,589;0,607;0,632;0,644;0,659;0,661
0,4;0,432;0,469;0,495;0,522;0,548;0,572;0,588;0,608;0,629;0,646;0,66;0,667
0,398;0,434;0,47;0,497;0,523;0,543;0,57;0,588;0,608;0,628;0,644;0,66;0,689
0,396;0,436;0,471;0,497;0,521;0,548;0,573;0,588;0,611;0,628;0,644;0,66;0,668
0,397;0,434;0,47;0,497;0,523;0,548;0,572;0,586;0,61;0,629;0,646;0,659;0,658
0,396;0,435;0,468;0,496;0,523;0,545;0,57;0,585;0,61;0,631;0,643;0,659;0,665
0,397;0,431;0,469;0,494;0,52;0,551;0,571;0,586;0,609;0,632;0,644;0,658;0,666
0,399;0,433;0,469;0,493;0,522;0,551;0,571;0,587;0,608;0,629;0,644;0,66;0,669
0,399;0,434;0,468;0,493;0,52;0,547;0,568;0,588;0,606;0,629;0,646;0,661;0,668
0,397;0,434;0,468;0,493;0,521;0,549;0,571;0,587;0,606;0,631;0,645;0,659;0,67
0,394;0,433;0,468;0,493;0,522;0,55;0,57;0,588;0,607;0,628;0,644;0,659;0,669
0,395;0,431;0,466;0,494;0,52;0,55;0,567;0,59;0,609;0,631;0,645;0,659;0,671
0,397;0,436;0,467;0,495;0,522;0,549;0,571;0,588;0,609;0,629;0,644;0,658;0,67
0,397;0,434;0,468;0,506;0,523;0,547;0,57;0,586;0,609;0,631;0,647;0,659;0,671
0,395;0,433;0,468;0,497;0,521;0,549;0,57;0,586;0,607;0,629;0,644;0,66;0,67
0,394;0,435;0,468;0,495;0,523;0,55;0,573;0,586;0,605;0,63;0,648;0,66;0,67
0,394;0,435;0,468;0,495;0,522;0,546;0,572;0,585;0,609;0,628;0,645;0,659;0,67
0,396;0,436;0,468;0,496;0,524;0,554;0,57;0,585;0,609;0,629;0,647;0,658;0,671
0,396;0,433;0,468;0,496;0,522;0,551;0,571;0,586;0,607;0,63;0,644;0,66;0,671
0,396;0,434;0,468;0,495;0,521;0,549;0,568;0,586;0,607;0,63;0,646;0,659;0,671
0,396;0,436;0,468;0,494;0,524;0,551;0,567;0,588;0,61;0,631;0,644;0,659;0,669
0,396;0,434;0,468;0,496;0,523;0,548;0,57;0,59;0,607;0,631;0,645;0,658;0,673
0,396;0,435;0,468;0,497;0,527;0,549;0,57;0,59;0,606;0,631;0,643;0,658;0,67
0,394;0,434;0,469;0,496;0,524;0,551;0,568;0,588;0,609;0,631;0,645;0,657;0,67
0,396;0,434;0,469;0,497;0,524;0,547;0,572;0,588;0,609;0,631;0,643;0,659;0,672
0,396;0,435;0,468;0,494;0,524;0,55;0,571;0,587;0,606;0,631;0,644;0,658;0,669
0,398;0,434;0,469;0,493;0,523;0,552;0,57;0,586;0,606;0,632;0,646;0,658;0,671
0,396;0,436;0,468;0,491;0,523;0,548;0,569;0,588;0,609;0,632;0,645;0,66;0,67
0,397;0,435;0,469;0,494;0,523;0,55;0,572;0,586;0,607;0,633;0,644;0,658;0,671
0,396;0,435;0,469;0,496;0,521;0,549;0,571;0,59;0,605;0,632;0,646;0,66;0,671
0,396;0,436;0,468;0,496;0,524;0,548;0,569;0,589;0,608;0,631;0,645;0,659;0,672
0,395;0,434;0,469;0,497;0,521;0,55;0,571;0,59;0,605;0,632;0,646;0,658;0,671
0,395;0,435;0,468;0,499;0,522;0,549;0,569;0,589;0,607;0,628;0,646;0,661;0,673
0,395;0,431;0,469;0,499;0,522;0,549;0,569;0,59;0,607;0,631;0,644;0,659;0,671
0,395;0,432;0,469;0,489;0,521;0,549;0,57;0,587;0,606;0,631;0,644;0,657;0,673
0,395;0,434;0,468;0,484;0,523;0,55;0,57;0,59;0,608;0,629;0,645;0,66;0,671
0,395;0,432;0,469;0,484;0,521;0,547;0,573;0,587;0,606;0,629;0,645;0,658;0,674
0,394;0,435;0,467;0,486;0,522;0,551;0,571;0,589;0,608;0,631;0,646;0,658;0,673
0,393;0,434;0,468;0,489;0,52;0,55;0,573;0,587;0,606;0,63;0,645;0,66;0,672
0,393;0,436;0,468;0,492;0,521;0,547;0,571;0,589;0,608;0,631;0,644;0,659;0,673
0,394;0,437;0,467;0,495;0,52;0,548;0,572;0,587;0,607;0,629;0,646;0,657;0,672
0,395;0,435;0,469;0,496;0,521;0,547;0,569;0,589;0,609;0,628;0,645;0,658;0,674
0,394;0,435;0,468;0,496;0,521;0,551;0,571;0,588;0,607;0,629;0,645;0,659;0,673
0,392;0,433;0,468;0,495;0,522;0,55;0,573;0,589;0,61;0,628;0,643;0,66;0,675
0,395;0,432;0,47;0,491;0,522;0,551;0,572;0,59;0,608;0,628;0,646;0,66;0,674
0,396;0,434;0,468;0,492;0,523;0,553;0,572;0,592;0,609;0,629;0,644;0,66;0,673
0,395;0,431;0,469;0,492;0,522;0,549;0,572;0,589;0,607;0,627;0,646;0,66;0,673
0,394;0,433;0,468;0,494;0,523;0,551;0,569;0,588;0,607;0,631;0,645;0,66;0,672
0,397;0,434;0,468;0,495;0,522;0,569;0,568;0,59;0,608;0,628;0,648;0,661;0,674
0,397;0,435;0,468;0,496;0,524;0,568;0,569;0,587;0,608;0,629;0,644;0,661;0,673
0,395;0,436;0,469;0,495;0,523;0,575;0,57;0,589;0,609;0,63;0,646;0,66;0,673
0,394;0,433;0,468;0,49;0,525;0,565;0,573;0,587;0,608;0,627;0,644;0,66;0,672
0,396;0,433;0,469;0,489;0,523;0,549;0,573;0,588;0,609;0,629;0,646;0,659;0,672
0,396;0,434;0,467;0,491;0,523;0,552;0,571;0,586;0,609;0,63;0,643;0,659;0,673
0,393;0,435;0,468;0,492;0,523;0,549;0,57;0,589;0,608;0,629;0,646;0,659;0,672
0,396;0,437;0,468;0,493;0,522;0,552;0,571;0,587;0,61;0,628;0,643;0,659;0,671
0,396;0,433;0,467;0,494;0,522;0,553;0,573;0,589;0,609;0,63;0,645;0,659;0,673
0,395;0,434;0,469;0,495;0,524;0,552;0,572;0,587;0,609;0,63;0,645;0,66;0,672
0,396;0,435;0,466;0,496;0,521;0,552;0,57;0,589;0,611;0,627;0,643;0,659;0,672
0,395;0,435;0,468;0,494;0,523;0,549;0,569;0,587;0,61;0,628;0,646;0,659;0,671
0,395;0,436;0,468;0,493;0,521;0,552;0,569;0,589;0,609;0,63;0,645;0,66;0,673
0,397;0,435;0,466;0,492;0,522;0,552;0,571;0,587;0,608;0,63;0,642;0,661;0,674
0,395;0,436;0,468;0,49;0,521;0,549;0,57;0,59;0,607;0,627;0,644;0,657;0,673
0,396;0,435;0,467;0,493;0,522;0,551;0,566;0,587;0,609;0,629;0,644;0,66;0,673
0,396;0,439;0,465;0,493;0,52;0,549;0,567;0,589;0,607;0,631;0,642;0,659;0,673
0,395;0,435;0,468;0,491;0,521;0,555;0,57;0,588;0,609;0,63;0,643;0,659;0,673
0,398;0,437;0,467;0,49;0,521;0,553;0,57;0,591;0,606;0,627;0,645;0,66;0,672
0,396;0,433;0,467;0,493;0,519;0,549;0,569;0,589;0,609;0,629;0,643;0,661;0,673
0,396;0,435;0,467;0,491;0,52;0,542;0,568;0,59;0,612;0,63;0,642;0,659;0,673
0,396;0,436;0,465;0,494;0,52;0,545;0,571;0,588;0,61;0,627;0,646;0,66;0,673
0,396;0,434;0,469;0,494;0,522;0,546;0,572;0,589;0,608;0,628;0,645;0,658;0,671
0,398;0,433;0,466;0,49;0,52;0,547;0,569;0,589;0,611;0,628;0,643;0,662;0,673
